protein	ncRNA	
0.0251893486131266	0.011108577043252
11.49537519334	0.516875555365432
0.0176178134159646	0.213938715528918
7.4021848589404	0.293916692110239
0.273049494936249	0.201514788905013
25.3145956520641	0.982384595911939
0.112040557219709	2.74026088082626
4.1316289290925	6.49692049053583
3.48166358538418	0.0185736503953758
5.76562093834633	3.02224050844246
31.0486120094059	0.284211895672636
0.817343983798733	0.396224073904741
2.40145281026301	0.868306518358255
1.28379805147583	3.60714159003826
0.470852798328043	0.528296752118111
4.32520974509942	0.23414347881839
6.043960793026	0.367754650162347
8.58853803630416	1.02870842238584
22.3618233561524	0.143992643904246
8.02041757150472	0.143981720475032
0.0181048443156848	0.165378559604572
24.0312486116016	0.41328718980844
157.540840016694	0.0411002195652107
4.23065765645849	0.0302735036734275
138.800632329897	0.0138831617241011
0.0217362633054109	0.2891962283455
7.49639726161259	0.343502721881371
6.91075018896141	0.159504756803703
4.31308328408029	0.304923693737849
7.77698536171038	0.368114136623894
2.48197598967159	0.286992547587044
1.1215110118175	0.178948230608697
2.72503814238201	0.596306886101452
1.79929769849537	0.0590329084414751
6.89906076427295	0.759768203563473
2.14536918824405	0.376580761766243
12.2040061683505	3.88450069443689
4.68633836864658	0.00942335343800421
10.7116305569065	0.290693921363416
11.0234300821591	0.315873771337347
0.0707193918809847	0.142601583927426
37.1123069566733	0.129538530485541
3.3861020972494	0.0395749897422653
1.71559359732717	5.7842805007295
1.10050998872327	0.0054567036662379
3.9519152546549	0.286094925016757
6.12262034907701	0.132249609048725
6.86831957539569	0.247750501162002
11.8403781346941	0.423008526915506
3.59781067301346	0.20316495817832
18.6246919385165	2.1237182939486
1.25526920588748	2.73569880744984
0.177065681435009	0.278948712419439
5.14407943677764	0.466384606140011
6.3904614117908	0.0158894836188288
1.4187590141598	13.2181912722338
8.82199198892285	0.222198851441668
1.93536862084199	0.121198406085688
14.3496368012233	1.91362718100329
4.54858785279451	0.212438684469278
0.331247643539566	0.41659589365698
8.57653145659363	0.332160839919823
11.3827156816646	0.461119300121931
2.65872740527161	0.16669570943375
43.9911859537807	0.338275981507326
0.103554730892886	0.470891293251783
0.871224681275417	0.149555505069993
0.365680665020442	0.0673668625699899
58.7625669243721	0.442036108619518
0.705241282539423	1.00341327576053
3.15581363225705	0.167245342013135
3.35473451510706	0.142297723744329
3.04694949908655	0.38802244937605
5.85792296080823	0.0551430035533242
0.135614278995513	0.663757457789422
8.29692452536594	0.329026194580745
23.7655631000665	0.528007223679087
0.385168989228777	0.272597866077141
2.56032245960052	0.0107980146743009
0.0178756690711824	0.1471976918956
0.0143050621753559	1.33471662398162
6.20769849474042	0.0214118414650316
0.190883912300245	0.131088239855338
0.848352218468639	0.212407480197176
3.01714930204344	0.643304849272163
12.013113653956	0.190316903466328
8.2063338616504	0.00681594138943427
4.10258716070541	29.9203635164266
14.4916758261086	1.11304658650121
0.0544782295502703	0.26052757103325
18.2791732180194	0.133776469543959
5.53594223286129	0.2165954708198
0.205322844085684	0.0345091190621987
7.04271005571052	0.136113528349245
2.34730619908029	0.232271400746741
2.46610410360195	1.31504392997736
12.8688592516443	0.241226110739942
3.43556521652947	0.338665005693982
23.8507752323281	0.705664850877285
2.76909884621025	0.280805894259782
2.5799882677805	1.62254236031548
2.21218746379375	0.279346642109054
4.23837314154626	0.28948554251083
3.71813916680595	0.183858087697556
4.62965741621886	0.0340219773475996
53.8922297009873	0.0177947199889542
5.73135229464254	0.0568423791345273
0.691200349357903	0.291150945007472
4.01588077977283	0.0256068516288138
9.16081889759496	0.171527469127481
2.96726440325661	0.143801722870165
1.04732255388435	0.113623505705332
0.0215651116258407	0.108368564537048
2.87689427706343	0.200843072941996
6.18385250900357	0.0284390757784451
1.45099725254353	0.0292489912051451
40.5174735240305	0.203832618006086
1.5753669052584	0.320494265332973
1.26094915704534	0.052760877305253
0.803319003608542	0.0334738454903327
7.45006271366848	0.0151237253721383
9.82004281920923	0.260910458498552
2.58890203850088	0.367395865137798
1.21723074510301	0.449039390723976
10.420230396002	0.168561073425378
5.01330425880757	0.179561687729599
0.0467167450146144	0.20614391650938
3.7209374891172	0.170527137403582
0.0254446460652867	0.318725207750638
32.7020392083017	0.140340656558848
1.79135449714104	0.128258348378285
3.55988705130336	0.223309346599929
2.93916692110239	0.240736560033215
2.49302672976511	0.245390972579507
5.78459108280106	0.408275861544001
2.38939762318681	0.0881922158703146
2.99055230402108	0.342778948763205
0.00918863184464197	0.201226361249138
0.0669476909806655	0.174909782520317
3.30101020389553	0.221648476613445
3.76699220640659	0.46348401448153
0.431054708436832	0.200637291104966
0.267441167625113	0.186562946196121
4.67726557172338	0.0132365821358961
4.62673097659926	0.882924698990126
17.3005907267371	0.265775732227343
5.17443775786698	0.155692304606199
2.52524638804944	0.416320440143586
4.63018435361006	0.0456923067866018
7.92448962487477	0.0303083108061363
0.016333131440119	0.258042492002565
0.825246289811173	0.0677216527261067
6.21983968526475	0.179936200161345
0.20142691908427	0.114239017653898
7.53574894291835	0.0695288943798657
4.15308460086964	0.0305852395343142
1.36662373221621	0.0187353612819027
0.989289246257673	0.0201111221236979
3.26658989783121	0.0148260142427655
8.19239763980936	0.165137637752308
0.898640783188532	0.143070031607257
5.2569062344063	0.149634739774666
7.10810495613487	0.234447166858362
4.08925121672546	0.191752580248724
1.84560490726229	0.299880545357498
1.44414459905031	0.544706526059657
0.145797951575316	0.274048735036915
8.55605911057248	0.617345511092202
2.83749225144797	0.493068100512266
9.18169204675828	0.193472684944125
4.0091911887217	0.198200400929602
5.03570486964911	0.208321272466432
16.3743294403572	0.30708302461625
16.3724897499087	0.157318333897125
0.328845172246579	0.0614198999822619
4.25860399590097	0.199073530449115
1.00585089461993	0.0525461528045921
1.44056808449835	0.196476919182388
0.889851746719978	0.204310154349133
2.18073577859272	1.56869275917682
0.0551766683906584	0.00939689985692435
0.335290373213143	0.295357460208818
2.10829745077234	0.0739118276283108
0.962245099722103	0.254017377245358
1.28689154075649	0.513386631067845
2.77335801422492	0.103456253232484
7.14560571645844	0.180758765647797
6.76965013090466	0.397896653941691
17.1124952585745	1.89986690620807
6.67751453853545	5.02499953981831
5.4266708829994	0.924124568751517
8.85149097122802	0.143459337815712
0.595886549098336	0.655279193937998
34.3483352254608	1.72151205378854
3.39408680991968	0.334738454903327
3.39230277810432	0.371931616559253
3.0839077064707	0.258437777682716
0.329178987557905	2.05498375957208
3.99822173049264	0.321298516939831
17.5548926537647	0.168933425839062
2.84793130350765	0.168401574267094
3.74439992577908	0.0280768508306612
0.270144018483675	0.0625030309985466
2.49055583396777	0.366665818709308
20.9729934576598	0.357646533521013
42.0438977731054	0.250411759742259
46.2694928793793	0.250295370358228
0.0435605276768355	0.144838754525478
6.26350141430738	0.305214443386228
2.35208928340206	0.429655902686318
4.42562861050072	0.40187091412037
0.031186812568633	0.129855435091808
0.17654251499555	3.16750173448242
4.38159054268799	0.831074784587571
0.183018648085021	0.293786409888559
3.03850571725553	0.0704987385521828
3.01264609412995	0.185965808279626
60.5287275109348	0.300691863007267
0.524092068759901	0.741749985297146
0.0652087899162326	0.0281292819246494
6.61031673559094	0.0623413573539565
0.840612321494404	0.0477061930978614
6.48079442899524	0.0611497854018257
0.0453438605377776	0.0711648683652743
0.0965591696836521	0.023871997576307
3.12768747242608	0.0800171605346599
3.53107639425311	0.141285711485171
14.9845027852631	0.120299615852308
3.78792394643675	0.345713486211633
2.18733061346016	0.457848950475676
6.61071904934628	0.751986544556617
13.8999077352572	0.252809462444471
1.4448567648053	0.0278690665506933
82.2983231550201	0.0480230514473424
0.701500624806432	0.181148932579506
0.602027529218307	0.505383314951902
2.67864252057657	0.536774359755892
10.3027958813508	0.0523938451153034
3.77575545111091	0.0616783777233156
0.616850503236802	0.115537721730775
13.4327392456835	0.236285968167055
3.88529588393422	0.74370215402948
39.8520997170007	0.427759080302426
0.0119663413335317	0.0706199271947948
0.138432904957149	0.187438388209442
0.0405579711110655	0.241979605954213
0.697525556524023	4.64504904381269
40.6995441618864	0.146244956025726
18.5656228622232	0.687225064628903
4.62351355599611	1.24744473176351
0.464441626081699	0.0161970220114513
4.00665723815848	0.366501957923351
0.00740571802883468	0.421349104074118
19.4645629548358	0.122589871582093
22.0249460368328	0.733166084854633
0.127851493192243	0.254524631608521
1.33056880887743	0.152564792072752
1.54458000553541	0.528799464867343
0.031332772689859	1.6724776937659
0.120398822589563	0.110642826122296
0.204941911165302	0.209575380461214
6.95759443222338	0.283268714602926
3.6817076956799	0.23317694227012
10.9753210398609	0.633808058054661
5.95193500611174	0.613862056797638
6.36361073358999	0.0234995795173943
266.064279952571	0.0239479021790934
1.6913100879326	0.864874476783717
60.7604120362808	0.030227218335752
0.0784543253679674	0.0589943752114219
5.50153026623461	0.117452089439764
4.43242573631696	0.212702869290304
27.9370379077748	0.211699455263185
6.20001209124153	0.561834201022218
0.444905541327207	0.20921153431458
3.27461531970646	0.272710242812615
1.26220439487028	0.396400801859203
4.27956392007206	0.280021592082591
16.9067329949588	0.321863898945507
4.05436596054835	0.320198059912148
4.58659997187947	0.668694810612955
0.522143418168431	0.482795848418261
0.118421623196932	0.0341569851942171
0.0554559796434413	0.484707911184274
2.05606261172027	0.0629207621998736
0.498928237702962	0.153827176840885
24.2073053363016	0.0599173845292352
0.0180110368321838	0.0527147173076106
0.648452405581957	0.0446980132660229
1.98991593328441	0.0619886027598754
11.5083634082466	0.482989353768328
1.65829188552996	0.121477665085885
0.918021688491489	0.409669447946541
2.07122912947698	2.46459745052611
36.9018066963235	1.17099318146394
10.6948936341613	0.495970257760629
6.79844915047023	0.207219043511584
1.1953462493758	0.33015299661698
1.64902733573429	0.356801545648758
93.2485695802126	0.265487066624964
0.469141016341785	0.256759610295166
0.52718344942502	0.289152921022976
3.111267400407	0.536907224696426
1.44354179163017	0.287129026566637
3.15434334900664	0.121087061661171
7.79788446081615	0.269467450279959
3.1814581597493	0.240138456778474
1.08540869088241	0.540944740658692
2.981799888388	0.067598640855571
14.3456466331768	0.0142105947836318
4.38766344930082	0.12026531313892
0.104829762376042	0.2186167962112
0.784481111639778	0.154138966187257
18.2449029132952	0.210045046403482
0.706057135393146	0.434646866601255
3.42095344022082	0.272022220688934
5.17537367856297	0.579355018101913
1.44917257915465	0.255597802103785
4.9378466275608	0.0999219268368141
6.44333138251416	1.40968003439751
10.299205361616	0.180314913552897
0.0111249855765508	0.20017582020797
0.602868863255993	0.169886057939659
6.63703036894567	0.186734262032848
8.79072788642327	0.238899314643026
1.2390318927765	0.296955838424096
11.4122071414506	0.1481872156483
9.41154447257815	0.0432851450306027
